Id,Title,Original Title,Original Language,Overview,Popularity,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Adult,Genres,Production Companies,Production Countries,Spoken Languages,Status
8587,The Lion King,The Lion King,en,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",123.57,763455561,45000000,89,6/24/1994,8.258,17563,FALSE,"['Family', 'Animation', 'Drama']","['Walt Disney Pictures', 'Walt Disney Feature Animation']",['United States of America'],['English'],Released
593680,Step Up: Year of the Dance,舞出我人生之舞所不能,zh,Youth from different social classes in Beijing come together to form China's best dance crew and learn what it really means to be family.,18.685,0,0,90,7/5/2019,6.2,72,FALSE,"['Music', 'Drama']",['Lionsgate'],"['China', 'United States of America']","['普通话', 'English']",Released
418879,The Current War,The Current War,en,Electricity titans Thomas Edison and George Westinghouse compete to create a sustainable system and market it to the American people.,19.653,12217160,30000000,108,2/1/2018,6.7,1012,FALSE,"['Drama', 'History']","['Bazelevs Production', 'Film Rites', 'Fourth Floor Productions', '13 Films', 'Thunder Road']","['Russia', 'United Kingdom', 'United States of America']",['English'],Released
586342,Romang,로망,ko,"75-year-old Cho Nam-bong and 71-year-old Lee Mae-ja are a couple suffering with dementia. After being married for 45 years, the couple couldn’t even remember when they were in a good relationship. However, as their memories fade by the day, their dreams and romance that have been forgotten rekindle.",5.711,0,0,112,4/3/2019,8.5,3,FALSE,"['Romance', 'Drama']","['Merry Christmas', 'Mays Entertainment']",['South Korea'],['한국어/조선말'],Released
530079,Ride Your Wave,きみと、波にのれたら,ja,"Hinako is a surf-loving college student who has just moved to a small seaside town. When a sudden fire breaks out at her apartment building, she is rescued by Minato, a handsome firefighter, and the two soon fall in love.",24.945,0,0,94,6/21/2019,7.6,309,FALSE,"['Animation', 'Romance', 'Comedy', 'Drama', 'Fantasy']","['Science SARU', 'Fuji Television Network', 'TOHO', 'East Japan Marketing & Communications', 'Shogakukan', 'KDDI', 'Lawson Entertainment']",['Japan'],['日本語'],Released
610737,Shining Star: The Birth of New Luna-Queen,극장판 샤이닝스타: 새로운 루나퀸의 탄생!,ko,"The new talent show ""Moon Queen"" gathers bright teams to reveal the most talented participants. To win, you need to collect a million likes by performing in teams on various stages. The most prominent is the ambitious Hera, whose mother has already received the title of Moon Queen. Hera is an excellent dancer and singer, but does not get along well with the band members. Can she succeed or will the title go to another contestant?",1.406,0,0,77,7/18/2019,10,2,FALSE,"['Animation', 'Music', 'Action', 'Fantasy']",['MARO STUDIO'],['South Korea'],['한국어/조선말'],Released
384018,Fast & Furious Presents: Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,en,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",90.707,760098996,200000000,137,8/1/2019,6.865,6863,FALSE,"['Action', 'Adventure', 'Comedy']","['Chris Morgan Productions', 'Seven Bucks Productions', 'Universal Pictures']",['United States of America'],"['English', 'Pусский', '']",Released
601131,Norm of the North: King Sized Adventure,Norm of the North: King Sized Adventure,en,"An ancient Chinese artifact has been stolen by a villainous archaeologist named Dexter. With the help of his Lemming friends, Norm must keep his word and embark on a journey across the world to help recover the artifact for the people of China.",5.908,1442504,0,90,6/11/2019,5.8,18,FALSE,"['Animation', 'Adventure', 'Comedy', 'Family']","['Splash Entertainment', 'Dream Factory Group', 'Assemblage Entertainment', 'Lionsgate', 'Telegael', 'Mandate International', 'Yang Yang Pictures']","['China', 'India', 'South Korea', 'United States of America']",['Dansk'],Released
499701,Dora and the Lost City of Gold,Dora and the Lost City of Gold,en,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",45.698,120600000,49000000,102,8/8/2019,6.661,1636,FALSE,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['Nickelodeon Movies', 'Paramount Players', 'Walden Media', 'Screen Queensland', 'Paramount']","['Australia', 'United States of America']","['Español', 'English']",Released
572164,EXIT,엑시트,ko,"At his mother's 70th birthday party, Yong-nam runs into Eui-joo, who rejected him in college. When the city is engulfed in toxic gas from a terrorist attack, the two must find a way to escape using all the techniques they learned in their college rock climbing club.",20.629,69501772,10892000,103,7/31/2019,7.6,226,FALSE,"['Action', 'Comedy']","['Filmmaker R&K', 'filmK', 'CJ Entertainment']",['South Korea'],['한국어/조선말'],Released
417384,Scary Stories to Tell in the Dark,Scary Stories to Tell in the Dark,en,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",29.617,104500000,25000000,108,8/8/2019,6.5,2520,FALSE,"['Horror', 'Thriller']","['1212 Entertainment', 'Double Dare You Productions', 'Entertainment One', 'CBS Films', 'Rolling Hills', 'Hivemind', 'Starlight Culture Entertainment Group']","['Canada', 'Hong Kong', 'United States of America']",['English'],Released
512731,The White Storm 2: Drug Lords,掃毒2 天地對決,cn,"A financial tycoon, once a triad member, tries to eradicate the drug market while an old accomplice aims to be Hong Kong's first drug lord.",8.974,0,25000000,100,7/4/2019,6.4,37,FALSE,"['Drama', 'Action', 'Thriller']",['Universe Films Distribution'],"['China', 'Hong Kong']",['广州话 / 廣州話'],Released
622260,The First Swallows,Những cánh én đầu tiên,vi,"The first air combat of Vietnam People’s Air force on April 4, 1965 in Ham Rong.",0.6,0,0,50,8/9/2019,0,0,FALSE,"['Documentary', 'History']",['Silver Swallows Studio'],[],['Tiếng Việt'],Released
401200,Kursk,Kursk,en,"Barents Sea, August 12th, 2000. During a Russian naval exercise, and after suffering a serious accident, the K-141 Kursk submarine sinks with 118 crew members on board. While the few sailors who are still alive barely manage to survive, their families push for accurate information and a British officer struggles to obtain from the Russian government a permit to attempt a rescue before it is late. But general incompetence are against all their efforts.",27.465,0,20000000,118,11/7/2018,6.679,552,FALSE,"['Drama', 'History', 'Thriller', 'Action']","['Belga Productions', 'VIA EST']","['Belgium', 'France', 'Luxembourg']",['English'],Released
422032,The Tayo Movie: Mission Ace,꼬마버스 타요의 에이스 구출작전,ko,"It all starts when Duri lost his favorite sport car, “Ace”. As Duri accidently drops Ace on the road while he’s running, Rubby finds Ace while cleaning the street. Unfortunately,  Ace ends up in a recycling dump.  As Hana, Duri and Tayo rush to find Ace, he has already been taken away to the Land of Toys, where old and abandoned toys come to live without humans.  Will Duri be able to find Ace and bring him back? Will Hana be able to resolve her own memories?  Join us on a fun and exciting adventure!",5.822,0,0,48,1/21/2016,5,1,FALSE,"['Animation', 'Family']",['ICONIX Co.Ltd'],['South Korea'],['한국어/조선말'],Released
511987,Crawl,Crawl,en,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",32.387,91500000,13500000,87,7/11/2019,6.32,2965,FALSE,"['Thriller', 'Horror', 'Action']","['Raimi Productions', 'Fire Axe Pictures', 'Serbia Creates Film', 'Ontario Creates']","['Canada', 'Serbia', 'United States of America']",['English'],Released
623897,Goodbye Mother,Thưa Mẹ Con Đi,vi,"Văn comes back to Saigon from the US with his boyfriend Ian to visit his mother. Being the male heir of the family, everyone expects him to take a wife soon. And to top it all, his grandmother, who has Alzheimer, mistakes Ian for her grandson.",2.745,0,0,100,8/16/2019,6.7,9,FALSE,"['Drama', 'Romance']","['Ân Nam Films', 'CJ HK Entertainment']",['Vietnam'],['Tiếng Việt'],Released
466272,Once Upon a Time... in Hollywood,Once Upon a Time... in Hollywood,en,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",82.228,374300000,95000000,162,7/24/2019,7.439,12784,FALSE,"['Comedy', 'Drama', 'Thriller']","['Heyday Films', 'Columbia Pictures', 'Bona Film Group']","['China', 'United Kingdom', 'United States of America']","['English', 'Italiano', 'Español']",Released
566555,Case Closed: The Fist of Blue Sapphire,名探偵コナン 紺青の拳（フィスト）,ja,"The world's greatest blue sapphire, the ""blue lapis fist"", said to have sunk in a pirate ship in the late 19th century, on the coasts of Singapore. A local millionaire plots to retrieve it, and when it's exhibited in an exhibition at the Singaporean Marina Sands hotel, a murder takes place.",6.77,115570314,0,109,4/12/2019,6.2,146,FALSE,"['Action', 'Animation', 'Adventure', 'Crime', 'Family', 'Mystery', 'Romance']","['TMS Entertainment', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation', 'Shogakukan-Shueisha Productions', 'TOHO']",['Japan'],['日本語'],Released
423204,Angel Has Fallen,Angel Has Fallen,en,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",55.523,146661977,40000000,122,8/21/2019,6.575,3310,FALSE,"['Action', 'Thriller']","['Campbell Grobman Films', 'Eclectic Pictures', 'G-BASE', 'Millennium Media']",['United States of America'],['English'],Released
642608,Ghost Father,Cha ma,vi,Mysterious incidents keep happening at a mansion in the midst of the pine forest. A young girl who has just moved in is about to discover the shocking truths.,0.6,98619,0,88,8/23/2019,5,1,FALSE,"['Horror', 'Fantasy']",[],['Vietnam'],['Tiếng Việt'],Released
1104206,The Vampire,Cậu Chủ Ma Cà Rồng,vi,,0.6,0,0,86,8/23/2019,0,0,FALSE,"['Drama', 'Horror', 'Fantasy']",[],[],['Tiếng Việt'],Released
454640,The Angry Birds Movie 2,The Angry Birds Movie 2,en,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",53.308,147792047,65000000,97,8/2/2019,7.1,1573,FALSE,"['Animation', 'Comedy', 'Adventure', 'Family']","['Rovio Animation', 'Columbia Pictures', 'Sony Pictures Animation', 'Rovio Entertainment']","['Finland', 'United States of America']",['English'],Released
622627,GG Bond: Lollipop in Fantasy,猪猪侠·不可思议的世界,zh,"Little Jana loves magical hero GG Bond. As she grows up she looses her excitement about magic, until one day she opens a portal that takes her to her beloved heroe's world.",2.713,0,0,0,7/5/2019,7.3,32,FALSE,"['Animation', 'Family']",[],['China'],['普通话'],Released
616473,BoBoiBoy: Elemental Heroes,BoBoiBoy Movie 2,ms,BoBoiBoy and his friends must protect his elemental powers from an ancient villain seeking to regain control and wreak cosmic havoc.,5.042,0,0,116,8/2/2019,8.4,15,FALSE,"['Animation', 'Family', 'Action', 'Adventure']","['Animonsta Studios', 'Astro Shaw']",['Malaysia'],"['Bahasa melayu', 'Bahasa indonesia']",Released
568160,Weathering with You,天気の子,ja,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",42.166,186965409,0,112,6/19/2019,8.007,2126,FALSE,"['Animation', 'Drama', 'Fantasy', 'Romance']","['CoMix Wave Films', 'Story', 'TOHO', 'KADOKAWA', 'voque ting', 'East Japan Marketing & Communications', 'Lawson Entertainment', '""Weathering With You"" Film Partners']",['Japan'],['日本語'],Released
659059,Anh Thầy Ngôi Sao,Anh Thầy Ngôi Sao,vi,,0.6,0,0,0,8/30/2019,5,1,FALSE,['Comedy'],[],['Vietnam'],[],Released
652374,Butterfly House,Ngôi Nhà Bươm Bướm,vi,The relationship between a gay nightclub owner and his drag queen partner becomes complicated when their son becomes engaged to a girl from a conservative family.,0.6,0,0,100,8/30/2019,1,1,FALSE,"['Family', 'Comedy']",[],['Vietnam'],['Tiếng Việt'],Released
474350,It Chapter Two,It Chapter Two,en,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",111.255,473100000,79000000,169,9/4/2019,6.845,8335,FALSE,['Horror'],"['New Line Cinema', 'Vertigo Entertainment', 'Double Dream', 'Rideback']",['United States of America'],['English'],Released
596302,Crayon Shin-chan: Honeymoon Hurricane ~The Lost Hiroshi~,クレヨンしんちゃん 新婚旅行ハリケーン ～失われたひろし～,ja,"Hiroshi and Misae have never been to a honeymoon trip to a foreign country. One day, Misae discovered an inexpensive and family-friendly holiday package to Australia and the Nohara family decided to make it their first honeymoon vacation.  Hiroshi gets kidnapped upon arrival to Australia, leaving Shinnosuke, Misae and others on a dangerous journey. It turns out that Hiroshi is the key to a secret treasure. The remaining members of the Nohara Family must rescue Hiroshi, while a mysterious masked man and treasure hunters from all over the world are after him. The struggle is among three different groups in this action-filled treasure hunting adventure.",9.291,18321683,0,100,4/19/2019,7.2,44,FALSE,"['Animation', 'Adventure', 'Family']",[],[],['日本語'],Released
551499,70 Big Ones,70 Binladens,es,"Raquel is desperate: a series of unfortunate events have led to her daughter being taken and she needs a large amount of money to get her back, and fast. After a desperate plea to the bank, she manages to secure the loan she needs. The problem is that precisely at that moment, a peculiar couple of robbers enter the branch: the drug-addicted Jonan and his partner Lola, who is a deadly combination of smart and psychotic. But Raquel’s stakes are too high, and she knows she must think carefully to outsmart them, save herself and get her money.",9.991,159630,0,105,3/8/2019,5.7,74,FALSE,"['Crime', 'Action']","['Sayaka Producciones Audiovisuales', 'Pokeepsie Films', 'La Panda', 'Movistar+', 'EiTB', 'TVE']",['Spain'],['Español'],Released
589157,Line Walker 2: Invisible Spy,使徒行者2：諜影行動,cn,A car crash sparks a war between local police and an international terrorist organization.,8.045,0,0,98,8/7/2019,7.1,47,FALSE,"['Drama', 'Action', 'Crime']","['Babieka Films', 'Shaw Brothers']","['China', 'Hong Kong']","['广州话 / 廣州話', '普通话']",Released
696646,My Beloved Stranger,Người Lạ Ơi,vi,In this comedy Karik transforms into a cool DJ - a character which both looks and doesn't look like him in real life.,1.134,0,0,88,9/13/2019,0,0,FALSE,"['Fantasy', 'Comedy']",[],[],['Tiếng Việt'],Released
513208,Itsy Bitsy,Itsy Bitsy,en,A family moves into a secluded mansion where they soon find themselves being targeted by an entity taking the form of a giant spider.,7.953,0,0,95,8/10/2019,4.8,67,FALSE,"['Horror', 'Thriller']","['Strange Vision', 'Paradox Film Group', 'Hacienda Film Co.']",['United States of America'],['English'],Released
570511,"Cheer Up, Mr. Lee","힘을 내요, 미스터 리",ko,"Chul-soo is a man with an intellectual disability.  One day, Chul-soo finds out that a young girl, Saet-byul, who is in hospital is his daughter.  And soon, Saet-byul sneaks out of the hospital and travels by herself to a faraway city for her friend's birthday. As Chul-soo accompanies Saet-byul's journey, friendship develops between the two.",9.45,0,0,111,9/11/2019,7.9,21,FALSE,"['Drama', 'Comedy']","['Yong Film Inc.', 'Dexter Studios', 'Next Entertainment World']",['South Korea'],['한국어/조선말'],Released
541099,DeadTectives,DeadTectives,en,"A team of reality TV paranormal investigators go to Mexico's most haunted house in the pursuit of better ratings. However, when the true dark secrets of the mansion begin to reveal themselves, the hapless team quickly discover that this house is no hoax. With zero genuine ghost-hunting experience, they have to figure out how to stop the ghosts and escape the house with their lives.",6.923,0,0,92,9/26/2019,6.1,70,FALSE,"['Comedy', 'Horror']","['Bad Idea', 'BondIt', 'Dark Factory Entertainment', 'Exit Strategy Productions', 'Little Maniac Entertainment', 'Particular Crowd']",['United States of America'],['English'],Released
541682,Ghost Walk,밤의 문이 열린다,ko,"Hye-jeong, a lonely young girl who has drifted away from her family and avoids personal relationships, works in a factory, lives in a shared apartment, and leads an insipid and meaningless existence until one night she discovers that she has become a ghost.",2.359,0,0,90,8/15/2019,5.2,4,FALSE,"['Drama', 'Fantasy', 'Mystery']",['Rhythm and Blues Film'],['South Korea'],['한국어/조선말'],Released
522924,The Art of Racing in the Rain,The Art of Racing in the Rain,en,"A family dog – with a near-human soul and a philosopher's mind – evaluates his life through the lessons learned by his human owner, a race-car driver.",49.939,33800000,18000000,109,8/8/2019,8.211,1398,FALSE,"['Drama', 'Romance']","['Original Film', 'Shifting Gears Productions', 'Fox 2000 Pictures', 'Starbucks Entertainment']",['United States of America'],"['English', 'Italiano', 'Español']",Released
515195,Yesterday,Yesterday,en,"Jack Malik is a struggling singer-songwriter in an English seaside town whose dreams of fame are rapidly fading, despite the fierce devotion and support of his childhood best friend, Ellie. After a freak bus accident during a mysterious global blackout, Jack wakes up to discover that he's the only person on Earth who can remember The Beatles.",30.324,154600000,26000000,116,6/26/2019,6.7,3723,FALSE,"['Comedy', 'Fantasy', 'Music', 'Romance']",['Working Title Films'],['United Kingdom'],['English'],Released
428045,Iron Mask,Тайна печати Дракона,ru,"Commissioned to map the Far East territories of the Russian Empire, cartographer Jonathan Green sets off on a long journey of unbelievable adventures—making breath-taking discoveries and meeting mysterious creatures, Chinese princesses, deadly masters of oriental martial arts, and even the King of Dragons.",32.988,8685794,49000000,121,8/16/2019,6.2,409,FALSE,"['Action', 'Adventure', 'Family', 'Fantasy']","['CTB Film Company', 'Russian Film Group', 'China Film Group Corporation', 'Buffalo 8 Productions', 'China International Picture', 'Fetisoff Illusion', 'GFA Entertainment', 'Gap Financing', 'Lime Studios', 'Sparkle Roll Media']","['China', 'Russia']","['English', '普通话', 'Pусский']",Released
484641,Anna,Anna,fr,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,67.063,31626978,34000000,119,6/19/2019,6.706,2540,FALSE,"['Thriller', 'Action']","['EuropaCorp', 'TF1 Films Production', 'Summit Entertainment', 'Work in Progress', 'Fetish Film', 'Skyprod', 'Ondamax Films']","['France', 'Guadaloupe', 'Russia', 'Serbia', 'United States of America']","['Pусский', 'Nederlands', 'Italiano', 'English']",Released
578906,Jade Dynasty,诛仙,zh,"After the massacre of his village, Zhang Xiaofan is taken in by the Qing Yun Sect where he begins his journey of cultivation. When he finds out the truth behind the deaths of his parents, he succumbs to his rage and demonic tendencies and becomes the enemy of Qing Yun Sect.",11.234,0,0,101,9/13/2019,7.7,54,FALSE,"['Drama', 'Romance', 'Fantasy']",[],['China'],['普通话'],Released
684507,Naughty Teenager,Siêu Quậy Có Bầu,vi,"""Naughty teenager"" is a story about Ha An - a top student in school both academically and physically, but is also called the ""stubborn student"". One day, Ha An fell into love and found herself pregnant. At that time, she devoted herself to achieving a scholarship to study abroad, which would help her get away with the gossips. Ironically and unfortunately, life rolled her into endless obstacles. Ha An was expelled from the school, turned away by her family and disparaged by her friends, all because of her pregnancy. She was harshly forced to a dead end and had no other choices but commit suicide. However, could the timely presence of Mr. Phong bring Ha An back to life?",0.6,0,0,0,9/20/2019,0,0,FALSE,"['Comedy', 'Romance']",[],[],['Tiếng Việt'],Released
401410,Prey,Prey,en,"After being put on a supposedly uninhabited island as a form of behavioral rehabilitation, a high school senior finds that he's not alone on the island, and that getting discovered could be deadly.",8.963,0,0,85,7/18/2019,4.7,68,FALSE,"['Horror', 'Thriller', 'Adventure']","['Hyde Park Films', 'Blumhouse Productions', 'Image Nation', 'Tremendum Pictures']",['United States of America'],['English'],Released
419704,Ad Astra,Ad Astra,en,"The near future, a time when both hope and hardships drive humanity to look to the stars and beyond. While a mysterious phenomenon menaces to destroy life on planet Earth, astronaut Roy McBride undertakes a mission across the immensity of space and its many perils to uncover the truth about a lost expedition that decades before boldly faced emptiness and silence in search of the unknown.",20.202,127461872,87500000,123,9/17/2019,6.1,6338,FALSE,"['Science Fiction', 'Drama']","['New Regency Productions', 'MadRiver Pictures', 'Plan B Entertainment', 'RT Features', 'Bona Film Group', 'TSG Entertainment', 'Keep Your Head Productions', '20th Century Fox']","['Brazil', 'China', 'United States of America']","['English', 'Norsk']",Released
886003,Truyên Ngan,Truyện Ngắn,vi,"An (Phuong Anh Dao) - Phat (Lien Binh Phat) has a sweet love relationship. From childhood to becoming young people, both have for each other closeness and pure, carefree affection that cannot be hidden.  Until the incident, An became a singer and fate pushed the couple to different choices, forcing them to separate. The sad frames like to signal storms in not only love but also their whole life.",0.6,0,0,75,9/27/2019,0,0,FALSE,['Romance'],['Viet Vision'],['Vietnam'],['Tiếng Việt'],Released
422803,A Shaun the Sheep Movie: Farmageddon,A Shaun the Sheep Movie: Farmageddon,en,"When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.",22.19,42900000,0,87,9/26/2019,6.929,479,FALSE,"['Family', 'Animation', 'Adventure', 'Comedy']","['StudioCanal', 'Aardman', 'Anton Capital Entertainment']","['France', 'United Kingdom']",['English'],Released
635164,Good Morning and Good Night,"Trời sáng rồi, ta ngủ đi thôi",vi,An indie musical film about two young people in Saigon.,1.4,0,0,93,9/27/2019,6.7,3,FALSE,"['Romance', 'Music']",['30 Pictures'],['Vietnam'],['Tiếng Việt'],Released
480105,47 Meters Down: Uncaged,47 Meters Down: Uncaged,en,"Four teenage girls go on a diving adventure to explore a submerged Mayan city. Once inside, their rush of excitement turns into a jolt of terror as they discover the sunken ruins are a hunting ground for deadly great white sharks. With their air supply steadily dwindling, the friends must navigate the underwater labyrinth of claustrophobic caves and eerie tunnels in search of a way out of their watery hell.",34.872,47582563,12000000,90,8/15/2019,5.706,1330,FALSE,"['Horror', 'Drama', 'Adventure']","['The Fyzz', 'Lionsgate']","['United States of America', 'United Kingdom']",['English'],Released
431580,Abominable,Abominable,en,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",32.484,190304772,75000000,97,9/19/2019,7.5,1943,FALSE,"['Family', 'Animation', 'Adventure', 'Comedy']","['DreamWorks Animation', 'dentsu', 'Pearl Studio', 'Zhong Ming You Ying Film', 'Universal Pictures']","['China', 'Japan', 'United States of America']",['English'],Released
540158,High Strung Free Dance,High Strung Free Dance,en,"Zander Raines, a dazzling and tempestuous young choreographer, gives the break of a lifetime to two hopeful artists when he casts a stunning contemporary dancer, Barlow, and innovative pianist, Charlie, in New York’s most-anticipated new Broadway show: Free Dance. But the move throws off the show’s delicate creative balance when Charlie falls hard for Barlow, while Zander embraces her as his muse.",19.821,235066,0,103,9/13/2018,7.3,213,FALSE,"['Music', 'Romance', 'Drama']","['Castel Film', 'Riviera Films']","['United States of America', 'Romania']",['English'],Released
475557,Joker,Joker,en,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",167.476,1074500000,55000000,122,10/1/2019,8.163,24288,FALSE,"['Crime', 'Thriller', 'Drama']","['Warner Bros. Pictures', 'Joint Effort', 'Village Roadshow Pictures', 'Bron Studios', 'DC Films']","['Canada', 'United States of America']",['English'],Released
759038,Nhan Duyen: Nguoi Yeu Tien Kiep,Nhan Duyen: Nguoi Yeu Tien Kiep,vi,"Nhan Duyen: The lover of a previous life revolves around a love lasting many lives between a love-love boy Tran Nhat and Quynh Mai, a beautiful, gentle girl. Just because he did not want to forget his unfinished love with Mai from his previous life, Tran Nhat was determined to oppose the law of reincarnation, volunteering to be by Mai's side like an invisible shadow to protect her from the waves of life. After all, will this previous life relationship overcome all the obstacles to be together?",0.6,85762,0,89,10/4/2019,0,0,FALSE,"['Romance', 'Fantasy']",[],['Vietnam'],['Tiếng Việt'],Released
579188,Crazy Romance,가장 보통의 연애,ko,"Jae-hoon recently breaks up with his girlfriend and he still cannot give her up. Whenever he gets drunk, it has become a daily routine to call her and act out of drunkenness. On the other hand, Sun-young also decides to break up with his boyfriend. But she holds a grudge against him. For them, it seems that the beginning and the end of a love affair are both difficult. Can they overcome from the previous romance and start the new one?",9.774,0,0,115,10/2/2019,7.1,34,FALSE,"['Romance', 'Comedy']","['Zip Cinema', 'Next Entertainment World']",['South Korea'],['한국어/조선말'],Released
